Station_ID,Station_Name,City,Date,PM2.5 (µg/m³),PM10 (µg/m³),NO₂ (µg/m³),SO₂ (µg/m³),CO (mg/m³),O₃ (µg/m³)
AHM03,Maninagar,Ahmedabad,24-02-2024,37.67,108.88,8.78,10.79,0.57,23.68
AHM03,Maninagar,Ahmedabad,25-02-2024,36.12,102.57,8.8,16.29,0.57,20.8
AHM03,Maninagar,Ahmedabad,26-02-2024,43.15,132.05,8.75,14.8,0.62,36.53
AHM03,Maninagar,Ahmedabad,27-02-2024,59.27,153.65,8.71,19.65,0.7,58.77
AHM03,Maninagar,Ahmedabad,28-02-2024,51.17,126.45,8.18,39.09,1.19,53.99
AHM03,Maninagar,Ahmedabad,29-02-2024,63.77,158.08,7.56,73.92,1.24,43.25
AHM03,Maninagar,Ahmedabad,01-03-2024,74.81,171.55,7.97,41.97,0.8,57.58
AHM03,Maninagar,Ahmedabad,02-03-2024,29.1,80.42,18.68,20.4,0.9,87.78
AHM03,Maninagar,Ahmedabad,03-03-2024,13.87,45.34,27.75,26.3,0.99,41.84
AHM03,Maninagar,Ahmedabad,04-03-2024,47.99,115.42,19.91,64.56,0.94,25.01
AHM03,Maninagar,Ahmedabad,05-03-2024,19.43,82.43,13.71,19.47,0.98,29.56
AHM03,Maninagar,Ahmedabad,06-03-2024,16.09,101.6,13.75,19.05,0.95,32.25
AHM03,Maninagar,Ahmedabad,07-03-2024,36.4,101.44,18.79,37.02,0.97,24.35
AHM03,Maninagar,Ahmedabad,08-03-2024,32.22,95.06,33.44,28.65,0.84,30.48
AHM03,Maninagar,Ahmedabad,09-03-2024,26.7,79.57,33.45,46.3,0.91,32.86
AHM03,Maninagar,Ahmedabad,10-03-2024,43.91,113.89,33.45,72.78,1.1,41.58
AHM03,Maninagar,Ahmedabad,11-03-2024,41.12,112.96,30.63,72.7,0.87,32.7
AHM03,Maninagar,Ahmedabad,12-03-2024,28.17,69.22,27.11,52.58,1.03,56.12
AHM03,Maninagar,Ahmedabad,13-03-2024,25.18,87.51,29.15,10.28,1.19,59.31
AHM03,Maninagar,Ahmedabad,14-03-2024,33.87,136.75,31.57,13.35,1.06,38.03
AHM03,Maninagar,Ahmedabad,15-03-2024,54.38,180.75,41.81,16.27,1.07,25.43
AHM03,Maninagar,Ahmedabad,16-03-2024,80.59,202.46,52.85,6.63,1.29,19.83
AHM03,Maninagar,Ahmedabad,17-03-2024,43.11,117.81,36.05,6.35,1.01,24.35
AHM03,Maninagar,Ahmedabad,18-03-2024,33.25,97.31,36.7,11.2,1.05,15.51
AHM03,Maninagar,Ahmedabad,19-03-2024,49.56,126.6,51.83,11.71,1.22,13.52
AHM03,Maninagar,Ahmedabad,20-03-2024,41.93,105.88,42.97,4.06,0.98,17.51
AHM03,Maninagar,Ahmedabad,21-03-2024,64.65,148.17,52.72,15.37,1.16,15.43
AHM03,Maninagar,Ahmedabad,22-03-2024,64.74,164.17,52.82,14.43,1.12,18.87
AHM03,Maninagar,Ahmedabad,23-03-2024,51.76,120.12,34.89,34.18,1.02,44.16
AHM03,Maninagar,Ahmedabad,24-03-2024,38.2,63.29,33.28,28.25,1.17,48.66
AHM03,Maninagar,Ahmedabad,25-03-2024,26.63,47.53,31.19,22.91,1.1,56.91
AHM03,Maninagar,Ahmedabad,26-03-2024,58.31,103.78,37.21,21.19,1.18,60.74
AHM03,Maninagar,Ahmedabad,27-03-2024,70.96,139.44,40.73,NaN,1.29,54.18
AHM03,Maninagar,Ahmedabad,28-03-2024,42.09,106.54,31.46,40.48,1.1,53.66
AHM03,Maninagar,Ahmedabad,29-03-2024,37.6,91.52,29.63,29.29,1.11,44.37
AHM03,Maninagar,Ahmedabad,30-03-2024,42.29,91.58,31.13,30.17,1.17,38.79
AHM03,Maninagar,Ahmedabad,31-03-2024,41.89,101.42,30.48,34.77,1.18,34.81
AHM03,Maninagar,Ahmedabad,01-04-2024,65.75,174.78,36.65,40.84,1.13,39.27
AHM03,Maninagar,Ahmedabad,02-04-2024,51.09,138.18,30.83,40.23,1.17,28.67
AHM03,Maninagar,Ahmedabad,03-04-2024,54.53,114.08,31.22,68.98,1.11,36.06
AHM03,Maninagar,Ahmedabad,04-04-2024,50.41,110.37,29.45,16.03,1.14,45.2
AHM03,Maninagar,Ahmedabad,05-04-2024,46.82,104.8,27.52,54.94,1.11,39.87
AHM03,Maninagar,Ahmedabad,06-04-2024,39.53,90.33,26.62,45.81,1.15,37.84
AHM03,Maninagar,Ahmedabad,07-04-2024,57.65,113.57,31.33,57.39,1.16,34.57
AHM03,Maninagar,Ahmedabad,08-04-2024,87.77,155.17,39.29,35.94,1.12,51.26
AHM03,Maninagar,Ahmedabad,09-04-2024,95.5,179.92,55.03,42.16,1.13,34.33
AHM03,Maninagar,Ahmedabad,10-04-2024,86.28,166.47,44.45,50.04,0.93,37.01
AHM03,Maninagar,Ahmedabad,11-04-2024,78.45,135.48,36.22,124.24,NaN,79.15
AHM03,Maninagar,Ahmedabad,12-04-2024,43.42,91.57,29.63,54.05,NaN,67.5
AHM03,Maninagar,Ahmedabad,13-04-2024,54.02,98.64,31.52,64.15,1.06,58.61
AHM03,Maninagar,Ahmedabad,14-04-2024,42.82,83.61,27.13,69.38,1.32,53.42
AHM03,Maninagar,Ahmedabad,15-04-2024,30.81,89.64,27.7,31.38,1.33,76.61
AHM03,Maninagar,Ahmedabad,16-04-2024,23.43,67.13,30.68,57.61,1.3,41.79
AHM03,Maninagar,Ahmedabad,17-04-2024,29.84,76.34,38.47,40.25,1.67,37.61
AHM03,Maninagar,Ahmedabad,18-04-2024,24.54,80.2,25.81,35.96,1.41,35.51
AHM03,Maninagar,Ahmedabad,19-04-2024,29.87,90.71,22.39,44.68,1.4,45.39
AHM03,Maninagar,Ahmedabad,20-04-2024,22.89,56.65,25.75,50.44,1.43,42.2
AHM03,Maninagar,Ahmedabad,21-04-2024,36.7,84.61,28.41,71.08,1.68,48.18
AHM03,Maninagar,Ahmedabad,22-04-2024,29.35,86.61,28.44,66.33,1.48,37.31
AHM03,Maninagar,Ahmedabad,23-04-2024,51.44,131.56,35.31,67.62,1.51,32.83
AHM03,Maninagar,Ahmedabad,24-04-2024,48.77,129.85,44.66,34.75,1.8,33.22
AHM03,Maninagar,Ahmedabad,25-04-2024,47.93,119.32,33.34,68.94,1.52,39.78
AHM03,Maninagar,Ahmedabad,26-04-2024,36.32,108.89,31.79,45.1,1.55,30.66
AHM03,Maninagar,Ahmedabad,27-04-2024,36.61,104.03,37.48,74.33,1.5,28.76
AHM03,Maninagar,Ahmedabad,28-04-2024,36.93,112.27,37.66,79.25,1.49,26.39
AHM03,Maninagar,Ahmedabad,29-04-2024,21.26,79.73,27.65,54.04,1.55,28.04
AHM03,Maninagar,Ahmedabad,30-04-2024,28.93,106.27,31.73,52.26,1.65,22.69
AHM03,Maninagar,Ahmedabad,01-05-2024,29.56,112.77,30.41,52.42,1.83,22.43
AHM03,Maninagar,Ahmedabad,02-05-2024,50.41,149.52,39.58,68.85,1.76,24.15
AHM03,Maninagar,Ahmedabad,03-05-2024,45.48,138.21,40.91,46.67,1.8,22.8
AHM03,Maninagar,Ahmedabad,04-05-2024,31.42,95.2,28.87,50.65,1.49,35.32
AHM03,Maninagar,Ahmedabad,05-05-2024,18.1,68.2,22.4,52.96,1.66,45.09
AHM03,Maninagar,Ahmedabad,06-05-2024,34.97,112.86,37.5,50.73,1.67,45.7
AHM03,Maninagar,Ahmedabad,07-05-2024,36.18,111.33,36.02,61.69,1.65,63.89
AHM03,Maninagar,Ahmedabad,08-05-2024,29.13,104.95,36.14,32.22,1.59,68.56
AHM03,Maninagar,Ahmedabad,09-05-2024,31.32,90.9,34.89,50.89,1.7,73.12
AHM03,Maninagar,Ahmedabad,10-05-2024,30.78,91.85,33.72,36.94,1.88,69.4
AHM03,Maninagar,Ahmedabad,11-05-2024,29.3,77.42,37.78,40.8,2.51,65.27
AHM03,Maninagar,Ahmedabad,12-05-2024,32.28,86.02,34.32,48.95,2,73.12
AHM03,Maninagar,Ahmedabad,13-05-2024,32.53,120.83,34,29.9,1.83,83.94
AHM03,Maninagar,Ahmedabad,14-05-2024,34.02,83.83,54.21,44.88,1.86,72.91
AHM03,Maninagar,Ahmedabad,15-05-2024,51.77,128.24,68.95,55.3,1.85,40.33
AHM03,Maninagar,Ahmedabad,16-05-2024,28.34,84.46,36.78,29.73,1.68,43.88
AHM03,Maninagar,Ahmedabad,17-05-2024,24.68,79.97,39.97,35.72,1.76,35.01
AHM03,Maninagar,Ahmedabad,18-05-2024,39.51,108.47,47.46,60.49,1.76,38.9
AHM03,Maninagar,Ahmedabad,19-05-2024,22.14,91.66,34.13,9.56,1.65,23.71
AHM03,Maninagar,Ahmedabad,20-05-2024,21.14,63.45,35.45,23.17,1.61,32.56
AHM03,Maninagar,Ahmedabad,21-05-2024,22.07,82.87,44.37,35.18,1.68,26.52
AHM03,Maninagar,Ahmedabad,22-05-2024,31.06,113.58,42.18,38.4,1.58,49.74
AHM03,Maninagar,Ahmedabad,23-05-2024,29.48,93.44,37.84,38.03,1.55,31.44
AHM03,Maninagar,Ahmedabad,24-05-2024,32.7,105.86,37.57,52.32,1.62,38.88
AHM03,Maninagar,Ahmedabad,25-05-2024,28.84,87.99,33.03,13.61,1.61,45.28
AHM03,Maninagar,Ahmedabad,26-05-2024,33.2,100.12,34.01,40.7,1.7,58.25
AHM03,Maninagar,Ahmedabad,27-05-2024,29.32,108.26,33.05,35.28,1.67,57.19
AHM03,Maninagar,Ahmedabad,28-05-2024,28.15,102.88,33.01,30.98,1.76,53.99
AHM03,Maninagar,Ahmedabad,29-05-2024,29.18,109.8,33.35,49.36,1.76,42.08
AHM03,Maninagar,Ahmedabad,30-05-2024,27.75,105.01,30.33,54.63,1.81,48.74
AHM03,Maninagar,Ahmedabad,31-05-2024,31.11,83.47,30.96,34.24,1.75,41.68
AHM03,Maninagar,Ahmedabad,01-06-2024,22.45,NaN,31.77,59.82,1.86,41.5
AHM03,Maninagar,Ahmedabad,02-06-2024,27.69,NaN,32.73,26.4,1.76,47.52
AHM03,Maninagar,Ahmedabad,03-06-2024,28.25,NaN,31.02,51.96,1.75,52.16
AHM03,Maninagar,Ahmedabad,04-06-2024,28.34,NaN,28.4,35.48,1.79,58.23
AHM03,Maninagar,Ahmedabad,05-06-2024,26.33,112.08,27.58,42.86,1.27,51.92
AHM03,Maninagar,Ahmedabad,06-06-2024,35.18,113.87,30.08,66.47,0.94,55.04
AHM03,Maninagar,Ahmedabad,07-06-2024,33.9,114.89,29.27,80.63,0.82,55.13
AHM03,Maninagar,Ahmedabad,08-06-2024,41.8,137.15,29.87,119.2,0.85,53.45
AHM03,Maninagar,Ahmedabad,09-06-2024,34.14,120.78,26.24,61.49,0.87,47.21
AHM03,Maninagar,Ahmedabad,10-06-2024,41.76,107.67,30.77,113.28,1.01,54.15
AHM03,Maninagar,Ahmedabad,11-06-2024,35.94,102.1,28.08,51.26,1,49.54
AHM03,Maninagar,Ahmedabad,12-06-2024,30.09,109.08,26.08,76.25,1.06,43.27
AHM03,Maninagar,Ahmedabad,13-06-2024,23.97,119.77,24.12,57.85,1,26.26
AHM03,Maninagar,Ahmedabad,14-06-2024,27.49,76.04,32.66,64.37,1.14,62.96
AHM03,Maninagar,Ahmedabad,15-06-2024,NaN,NaN,NaN,NaN,NaN,NaN
AHM03,Maninagar,Ahmedabad,16-06-2024,32.7,112.11,26.66,34.92,0.29,47.46
AHM03,Maninagar,Ahmedabad,17-06-2024,35.31,110.78,24.72,22.38,0.28,33.22
AHM03,Maninagar,Ahmedabad,18-06-2024,27.62,100.85,21.53,22.69,0.19,31.97
AHM03,Maninagar,Ahmedabad,19-06-2024,26.95,91.12,21.15,33.6,0.18,25.5
AHM03,Maninagar,Ahmedabad,20-06-2024,28.11,94.08,18.65,35.23,0.22,15.88
AHM03,Maninagar,Ahmedabad,21-06-2024,42.1,141.61,40.53,NaN,1.58,71.06
AHM03,Maninagar,Ahmedabad,22-06-2024,42.47,139.83,28.49,NaN,0.11,41.02
AHM03,Maninagar,Ahmedabad,23-06-2024,32.24,114.42,26.88,2.14,0.2,59.28
AHM03,Maninagar,Ahmedabad,24-06-2024,46.9,111.67,22.4,14.84,0.16,101.27
AHM03,Maninagar,Ahmedabad,25-06-2024,47.88,91.99,31.1,16.36,0.15,106.49
AHM03,Maninagar,Ahmedabad,26-06-2024,44.7,95.84,32.81,12.37,0.1,81.56
AHM03,Maninagar,Ahmedabad,27-06-2024,19.84,58.85,32.49,12.39,0.11,123.35
AHM03,Maninagar,Ahmedabad,28-06-2024,20.93,53.48,32.4,12.71,0.14,19.56
AHM03,Maninagar,Ahmedabad,29-06-2024,24.34,71.14,33.61,15.92,0.13,5.3
AHM03,Maninagar,Ahmedabad,30-06-2024,25.89,64.58,31.34,15.11,0.15,11.5
AHM03,Maninagar,Ahmedabad,01-07-2024,17.34,45.88,29.38,15.23,0.14,28.87
AHM03,Maninagar,Ahmedabad,02-07-2024,32.76,78.72,25.34,15.01,0.17,31.17
AHM03,Maninagar,Ahmedabad,03-07-2024,30.91,107.68,31.28,11.45,0.19,32.83
AHM03,Maninagar,Ahmedabad,04-07-2024,34.31,108.05,31.45,12.88,0.13,15.7
AHM03,Maninagar,Ahmedabad,05-07-2024,36.68,102.25,24.61,12.89,0.17,17.69
AHM03,Maninagar,Ahmedabad,06-07-2024,39.35,119.63,23.84,17.21,0.13,26.49
AHM03,Maninagar,Ahmedabad,07-07-2024,39.05,130.02,23.24,15.77,0.16,29.95
AHM03,Maninagar,Ahmedabad,08-07-2024,36.57,101.85,25.41,18.58,0.17,14.18
AHM03,Maninagar,Ahmedabad,09-07-2024,38.82,97,25.73,15.08,0.12,32.31
AHM03,Maninagar,Ahmedabad,10-07-2024,26.24,61.98,23.34,12.79,0.16,35.07
AHM03,Maninagar,Ahmedabad,11-07-2024,30.27,68.3,25.2,11.95,0.11,25.12
AHM03,Maninagar,Ahmedabad,12-07-2024,32.2,79.62,22.47,12.9,0.13,35.43
AHM03,Maninagar,Ahmedabad,13-07-2024,28.56,75.34,18.73,17.43,0.16,45.99
AHM03,Maninagar,Ahmedabad,14-07-2024,28.1,86.82,19.65,17.27,0.15,51.03
AHM03,Maninagar,Ahmedabad,15-07-2024,27.32,69.32,21.56,14.97,0.13,28.35
AHM03,Maninagar,Ahmedabad,16-07-2024,35.7,67.02,24.58,13.39,0.15,60.33
AHM03,Maninagar,Ahmedabad,17-07-2024,24.22,62.37,25.08,13.83,0.62,57.47
AHM03,Maninagar,Ahmedabad,18-07-2024,28.97,65.88,19.66,25.8,0.94,73.12
AHM03,Maninagar,Ahmedabad,19-07-2024,22.86,51.85,21.18,24.6,0.98,78.34
AHM03,Maninagar,Ahmedabad,20-07-2024,26.67,53.58,22.68,30.82,0.93,39.82
AHM03,Maninagar,Ahmedabad,21-07-2024,27.43,60.02,20.5,31.73,1.15,29.1
AHM03,Maninagar,Ahmedabad,22-07-2024,25.57,69.64,18.47,31.48,0.97,25.55
AHM03,Maninagar,Ahmedabad,23-07-2024,25.59,66.1,21.44,27.8,0.64,22.5
AHM03,Maninagar,Ahmedabad,24-07-2024,29.15,55.72,21.2,24.74,0.68,22.32
AHM03,Maninagar,Ahmedabad,25-07-2024,41.33,98.67,20.98,25.33,0.9,19.54
AHM03,Maninagar,Ahmedabad,26-07-2024,53.01,120.03,21.86,25.05,1.19,18.9
AHM03,Maninagar,Ahmedabad,27-07-2024,45.24,118.68,23.79,31.33,1.18,19.07
AHM03,Maninagar,Ahmedabad,28-07-2024,56.11,134.35,24.29,30.81,1.1,19.88
AHM03,Maninagar,Ahmedabad,29-07-2024,39.35,96.03,21.5,29.29,1.07,20.41
AHM03,Maninagar,Ahmedabad,30-07-2024,36.01,82.3,21,27.39,0.72,20.98
AHM03,Maninagar,Ahmedabad,31-07-2024,36.48,90.68,19.05,26.03,1.22,20.55
AHM03,Maninagar,Ahmedabad,01-08-2024,37.34,76.4,23.4,24.19,0.99,20.97
AHM03,Maninagar,Ahmedabad,02-08-2024,31.17,79.9,22.25,26.02,1.04,17.32
AHM03,Maninagar,Ahmedabad,03-08-2024,27.75,68.76,23.96,30.57,0.95,18.14
AHM03,Maninagar,Ahmedabad,04-08-2024,32.27,84.22,20.73,29.96,1.08,18.74
AHM03,Maninagar,Ahmedabad,05-08-2024,33.33,82.86,22.15,21.3,1.05,15.16
AHM03,Maninagar,Ahmedabad,06-08-2024,35.9,79.16,19.16,28.86,0.82,12.87
AHM03,Maninagar,Ahmedabad,07-08-2024,34.57,98.69,0.24,29.89,0.89,17.51
AHM03,Maninagar,Ahmedabad,08-08-2024,37.22,99.95,9.63,30.29,0.89,17.93
AHM03,Maninagar,Ahmedabad,09-08-2024,36.55,86.25,15.38,27.29,0.88,22.02
AHM03,Maninagar,Ahmedabad,10-08-2024,36.24,84.05,15.52,28.76,0.63,26.61
AHM03,Maninagar,Ahmedabad,11-08-2024,35.06,79.69,14.73,26.73,0.64,25.78
AHM03,Maninagar,Ahmedabad,12-08-2024,41.12,97.86,14.86,29.33,0.65,24.65
AHM03,Maninagar,Ahmedabad,13-08-2024,24.14,104.29,14.97,7.69,0.9,35.74
AHM03,Maninagar,Ahmedabad,14-08-2024,35.2,79.64,14.79,29.92,0.46,36.55
AHM03,Maninagar,Ahmedabad,15-08-2024,29.12,77.78,14.64,26.45,0.4,36.3
AHM03,Maninagar,Ahmedabad,16-08-2024,31.1,84.18,14.32,32.87,0.46,32.85
AHM03,Maninagar,Ahmedabad,17-08-2024,39.1,90.33,14.89,27.94,0.29,18.49
AHM03,Maninagar,Ahmedabad,18-08-2024,29.45,79.03,14.69,23.37,0.33,16.95
AHM03,Maninagar,Ahmedabad,19-08-2024,27.25,87.86,15.09,25.76,0.35,11.37
AHM03,Maninagar,Ahmedabad,20-08-2024,30.01,86.28,14.86,27.25,0.42,11.88
AHM03,Maninagar,Ahmedabad,21-08-2024,48.8,96.49,14.9,27.52,0.45,22.96
AHM03,Maninagar,Ahmedabad,22-08-2024,44.74,95.47,14.72,25.72,0.5,17.94
AHM03,Maninagar,Ahmedabad,23-08-2024,36.14,95.73,14.49,31.61,0.4,17.69
AHM03,Maninagar,Ahmedabad,24-08-2024,29.97,72.27,14.76,25.76,0.3,9.57
AHM03,Maninagar,Ahmedabad,25-08-2024,12.97,45.87,14.96,28.1,0.27,10.55
AHM03,Maninagar,Ahmedabad,26-08-2024,6.9,25.27,14.56,26.34,0.3,12.9
AHM03,Maninagar,Ahmedabad,27-08-2024,7.7,22.89,14.58,30.41,0.37,18.41
AHM03,Maninagar,Ahmedabad,28-08-2024,13.42,31.59,14.97,10.51,0.8,22.29
AHM03,Maninagar,Ahmedabad,29-08-2024,16.87,55.08,14.79,30.22,0.35,24.8
AHM03,Maninagar,Ahmedabad,30-08-2024,15.62,58.92,14.54,29.73,0.28,26.54
AHM03,Maninagar,Ahmedabad,31-08-2024,40.56,90.13,14.92,25.4,0.33,30.8
AHM03,Maninagar,Ahmedabad,01-09-2024,43.2,106.92,14.61,30.07,0.48,28.17
AHM03,Maninagar,Ahmedabad,02-09-2024,24.43,62.71,14.5,24.93,0.46,23.56
AHM03,Maninagar,Ahmedabad,03-09-2024,17.23,41.38,14.69,31.34,0.49,33.04
AHM03,Maninagar,Ahmedabad,04-09-2024,23.88,61.39,14.71,31.63,0.39,37.61
AHM03,Maninagar,Ahmedabad,05-09-2024,35.02,88.64,14.65,30.99,0.3,22.81
AHM03,Maninagar,Ahmedabad,06-09-2024,30.82,84.75,15.02,32.62,0.34,25.26
AHM03,Maninagar,Ahmedabad,07-09-2024,42.8,112.03,14.71,26.75,0.36,22.75
AHM03,Maninagar,Ahmedabad,08-09-2024,9.47,108.48,14.82,23.68,0.38,14.8
AHM03,Maninagar,Ahmedabad,09-09-2024,33.11,83.31,14.78,27.32,0.38,30.59
AHM03,Maninagar,Ahmedabad,10-09-2024,29.09,72.74,14.99,29.69,0.42,28.69
AHM03,Maninagar,Ahmedabad,11-09-2024,36.46,98.52,14.99,30.94,0.46,26
AHM03,Maninagar,Ahmedabad,12-09-2024,43.17,121.78,14.82,30.22,0.29,34.42
AHM03,Maninagar,Ahmedabad,13-09-2024,13.9,91.83,14.66,28.54,0.25,29.01
AHM03,Maninagar,Ahmedabad,14-09-2024,8.7,73.88,14.88,33.61,0.29,34.85
AHM03,Maninagar,Ahmedabad,15-09-2024,30.08,84.41,14.52,29.44,0.35,39.46
AHM03,Maninagar,Ahmedabad,16-09-2024,27.14,75.56,15.34,27.57,0.43,41.54
AHM03,Maninagar,Ahmedabad,17-09-2024,20.18,60.67,14.93,28.3,0.49,47.8
AHM03,Maninagar,Ahmedabad,18-09-2024,19.59,64.08,14.76,29.74,0.46,53.97
AHM03,Maninagar,Ahmedabad,19-09-2024,24.57,76.14,14.29,30.25,0.44,43.96
AHM03,Maninagar,Ahmedabad,20-09-2024,36.23,84.71,14.73,26.96,0.32,17.53
AHM03,Maninagar,Ahmedabad,21-09-2024,24.6,79.4,14.64,29.68,0.28,35.27
AHM03,Maninagar,Ahmedabad,22-09-2024,15.96,77.29,14.64,32.54,0.26,36.44
AHM03,Maninagar,Ahmedabad,23-09-2024,5.26,67.32,15.12,23.06,0.59,21.96
AHM03,Maninagar,Ahmedabad,24-09-2024,27.01,67.37,15.03,25.3,0.63,30.15
AHM03,Maninagar,Ahmedabad,25-09-2024,25.9,61.84,14.68,26.34,0.56,42.45
AHM03,Maninagar,Ahmedabad,26-09-2024,25.61,54.49,15.07,32.86,0.48,36.65
AHM03,Maninagar,Ahmedabad,27-09-2024,21.4,46.68,15.91,27.85,0.43,29.89
AHM03,Maninagar,Ahmedabad,28-09-2024,24.03,45.04,15.32,27.23,0.45,35.26
AHM03,Maninagar,Ahmedabad,29-09-2024,28.61,54.85,15.35,24.76,0.47,29.18
AHM03,Maninagar,Ahmedabad,30-09-2024,34.65,65.05,15.25,34.95,0.51,29.52
AHM03,Maninagar,Ahmedabad,01-10-2024,33.69,NaN,15.11,30.66,0.6,32.2
AHM03,Maninagar,Ahmedabad,02-10-2024,28.8,NaN,14.75,26.05,0.59,32.31
AHM03,Maninagar,Ahmedabad,03-10-2024,34.67,NaN,14.89,26.69,0.31,33.82
AHM03,Maninagar,Ahmedabad,04-10-2024,27.75,89.48,15.25,25.25,0.38,33.11
AHM03,Maninagar,Ahmedabad,05-10-2024,34.79,91.83,14.94,30.51,0.51,29.26
AHM03,Maninagar,Ahmedabad,06-10-2024,56.97,175.16,14.56,28.57,0.57,41.62
AHM03,Maninagar,Ahmedabad,07-10-2024,59.9,133.81,14.91,28.12,0.62,42.01
AHM03,Maninagar,Ahmedabad,08-10-2024,59.63,148.88,14.87,27.89,0.58,52.12
AHM03,Maninagar,Ahmedabad,09-10-2024,42.46,104.09,14.87,30,0.49,72.88
AHM03,Maninagar,Ahmedabad,10-10-2024,54.11,110.56,14.69,26.8,0.34,42.77
AHM03,Maninagar,Ahmedabad,11-10-2024,41.07,86.64,14.83,27.25,0.43,42.53
AHM03,Maninagar,Ahmedabad,12-10-2024,39.13,71.86,15.02,28.95,0.52,31.33
AHM03,Maninagar,Ahmedabad,13-10-2024,32.98,61.83,14.88,29.76,0.59,33.11
AHM03,Maninagar,Ahmedabad,14-10-2024,27.11,52.02,14.46,31.71,0.55,41.78
AHM03,Maninagar,Ahmedabad,15-10-2024,31.85,64.43,14.62,27.29,0.51,43.9
AHM03,Maninagar,Ahmedabad,16-10-2024,42.32,100.24,17.03,25.47,0.62,58.61
AHM03,Maninagar,Ahmedabad,17-10-2024,59.97,140.22,19.99,13.32,0.8,69.94
AHM03,Maninagar,Ahmedabad,18-10-2024,61.88,124.75,20.09,4.67,0.78,75.53
AHM03,Maninagar,Ahmedabad,19-10-2024,55.14,105.45,20.07,6.89,0.47,46.87
AHM03,Maninagar,Ahmedabad,20-10-2024,NaN,NaN,NaN,NaN,NaN,NaN
AHM03,Maninagar,Ahmedabad,21-10-2024,53.74,109.47,24.02,8.71,1.55,81.85
AHM03,Maninagar,Ahmedabad,22-10-2024,36.67,78.19,24.18,26.82,1.35,98.76
AHM03,Maninagar,Ahmedabad,23-10-2024,50.72,97.92,24.28,31.55,0.58,NaN
AHM03,Maninagar,Ahmedabad,24-10-2024,59.91,133.83,24.13,29.72,0.77,NaN
AHM03,Maninagar,Ahmedabad,25-10-2024,75.53,165.7,24.15,29.4,0.8,NaN
AHM03,Maninagar,Ahmedabad,26-10-2024,84.74,182.86,24.22,28.68,1.31,NaN
AHM03,Maninagar,Ahmedabad,27-10-2024,47.03,112.12,24.11,26.22,1.12,NaN
AHM03,Maninagar,Ahmedabad,28-10-2024,53.9,129.19,24.23,26.85,1.3,NaN
AHM03,Maninagar,Ahmedabad,29-10-2024,63.61,148.4,24.2,27.76,1.21,78.23
AHM03,Maninagar,Ahmedabad,30-10-2024,66.42,129.92,24.21,31.37,0.46,41.69
AHM03,Maninagar,Ahmedabad,31-10-2024,96.91,166.94,47.52,44.2,1.05,36.82
AHM03,Maninagar,Ahmedabad,01-11-2024,137.79,218.08,56.41,45.35,1.51,33.74
AHM03,Maninagar,Ahmedabad,02-11-2024,150.06,257.3,73.31,51.86,1.69,28.93
AHM03,Maninagar,Ahmedabad,03-11-2024,82.15,159.81,70.79,47.27,1.54,29.63
AHM03,Maninagar,Ahmedabad,04-11-2024,43.06,110.61,28.43,30.2,1.65,35.51
AHM03,Maninagar,Ahmedabad,05-11-2024,41.67,97.55,28.52,30.77,0.72,40.93
AHM03,Maninagar,Ahmedabad,06-11-2024,45.29,118.3,24.15,29.7,0.62,36.2
AHM03,Maninagar,Ahmedabad,07-11-2024,54.95,135.46,21.51,34.42,0.84,52.38
AHM03,Maninagar,Ahmedabad,08-11-2024,46.23,127.2,19.35,34.48,1.37,37.97
AHM03,Maninagar,Ahmedabad,09-11-2024,32.62,91.93,19.37,33.52,1.52,27.55
AHM03,Maninagar,Ahmedabad,10-11-2024,37.04,98.11,19.43,31.6,1.24,26.98
AHM03,Maninagar,Ahmedabad,11-11-2024,37.81,107.16,19.31,32.81,1.21,31.31
AHM03,Maninagar,Ahmedabad,12-11-2024,46.03,127.52,19.34,37.73,0.99,28.13
AHM03,Maninagar,Ahmedabad,13-11-2024,54.42,127.29,19.3,35.74,0.57,28.55
AHM03,Maninagar,Ahmedabad,14-11-2024,51.27,118.95,19.34,36.12,0.67,44.78
AHM03,Maninagar,Ahmedabad,15-11-2024,74.85,185.42,19.32,34,1.26,44.73
AHM03,Maninagar,Ahmedabad,16-11-2024,66.59,197.53,19.33,35.75,1.18,33.08
AHM03,Maninagar,Ahmedabad,17-11-2024,47.52,110.04,19.35,36.88,1.1,34.62
AHM03,Maninagar,Ahmedabad,18-11-2024,44.23,103.87,19.37,39.18,0.71,37.47
AHM03,Maninagar,Ahmedabad,19-11-2024,52.36,109.03,19.27,35.71,0.85,36.42
AHM03,Maninagar,Ahmedabad,20-11-2024,57.22,101.85,19.38,34.89,0.67,38.51
AHM03,Maninagar,Ahmedabad,21-11-2024,71.43,106.2,19.3,33.28,0.62,34.56
AHM03,Maninagar,Ahmedabad,22-11-2024,NaN,96.28,19.32,34.26,0.68,39.02
AHM03,Maninagar,Ahmedabad,23-11-2024,NaN,131.67,19.35,36.8,0.86,36.36
AHM03,Maninagar,Ahmedabad,24-11-2024,NaN,141,19.49,35.73,0.77,39.37
AHM03,Maninagar,Ahmedabad,25-11-2024,54.02,145.59,19.37,33.25,0.34,30.3
AHM03,Maninagar,Ahmedabad,26-11-2024,45.4,119.12,19.45,33.32,1.8,30.32
AHM03,Maninagar,Ahmedabad,27-11-2024,56.91,149.44,21.66,28.71,1.17,22.06
