Timestamp,Station_Name,Latitude,Longitude,PM2.5 (µg/m³),PM10 (µg/m³),NO₂ (µg/m³),SO₂ (µg/m³),CO (mg/m³),O₃ (µg/m³),Cluster_Label,Is_Anomaly
2023-01-13 10:00:00,Chandkheda,23.11,72.57,168.2,263.55,6.81,11.6,0.58,14.97,0.0,False
2023-01-13 11:00:00,Chandkheda,23.11,72.57,129.88,205.25,5.95,8.59,0.53,24.09,0.0,False
2023-01-13 12:00:00,Chandkheda,23.11,72.57,91.47,150.48,5.44,5.22,0.48,28.66,0.0,False
2023-01-13 13:00:00,Chandkheda,23.11,72.57,68.73,118.97,5.21,4.9,0.4,28.0,0.0,False
2023-01-13 14:00:00,Chandkheda,23.11,72.57,46.9,80.95,5.14,4.31,0.38,28.97,0.0,False
2023-01-13 15:00:00,Chandkheda,23.11,72.57,40.85,71.15,5.23,4.45,0.46,30.28,0.0,False
2023-01-13 16:00:00,Chandkheda,23.11,72.57,38.63,70.8,5.34,4.06,0.43,27.88,0.0,False
2023-01-13 17:00:00,Chandkheda,23.11,72.57,35.4,61.5,5.58,4.04,0.49,25.7,0.0,False
2023-01-13 18:00:00,Chandkheda,23.11,72.57,42.08,74.18,6.48,4.3,0.58,19.68,0.0,False
2023-01-13 19:00:00,Chandkheda,23.11,72.57,45.0,78.38,7.51,4.86,0.78,17.08,0.0,False
2023-01-13 20:00:00,Chandkheda,23.11,72.57,47.5,81.85,7.69,7.69,0.75,15.81,0.0,False
2023-01-13 21:00:00,Chandkheda,23.11,72.57,62.5,107.65,8.32,10.26,0.88,12.45,0.0,False
2023-01-13 22:00:00,Chandkheda,23.11,72.57,64.3,109.22,8.46,7.16,0.87,12.7,0.0,False
2023-01-13 23:00:00,Chandkheda,23.11,72.57,69.8,118.05,7.86,6.3,0.77,15.61,0.0,False
2023-01-14 00:00:00,Chandkheda,23.11,72.57,63.0,111.25,8.08,8.27,0.64,12.22,0.0,False
2023-01-14 01:00:00,Chandkheda,23.11,72.57,49.45,86.1,7.43,6.29,0.61,14.13,0.0,False
2023-01-14 02:00:00,Chandkheda,23.11,72.57,51.05,85.4,6.92,5.54,0.66,13.73,0.0,False
2023-01-14 03:00:00,Chandkheda,23.11,72.57,51.05,85.12,6.74,4.95,0.59,14.01,0.0,False
2023-01-14 04:00:00,Chandkheda,23.11,72.57,43.33,73.4,6.7,5.89,0.68,13.23,0.0,False
2023-01-14 05:00:00,Chandkheda,23.11,72.57,47.88,80.78,7.08,5.34,0.72,10.47,0.0,False
2023-01-14 06:00:00,Chandkheda,23.11,72.57,59.2,100.8,7.03,5.99,0.81,9.85,0.0,False
2023-01-14 07:00:00,Chandkheda,23.11,72.57,68.53,115.9,7.79,5.54,0.94,6.23,0.0,False
2023-01-14 08:00:00,Chandkheda,23.11,72.57,97.6,165.72,8.16,6.69,0.91,10.31,0.0,False
2023-01-14 09:00:00,Chandkheda,23.11,72.57,85.15,148.25,7.02,5.02,0.77,20.74,0.0,False
2023-01-14 10:00:00,Chandkheda,23.11,72.57,69.25,128.85,6.0,5.68,0.76,29.38,0.0,False
2023-01-14 11:00:00,Chandkheda,23.11,72.57,58.47,115.25,5.75,5.35,0.72,31.79,0.0,False
2023-01-14 12:00:00,Chandkheda,23.11,72.57,52.1,95.88,5.53,5.28,0.67,35.82,0.0,False
2023-01-14 13:00:00,Chandkheda,23.11,72.57,49.2,90.2,5.33,5.45,0.53,36.02,0.0,False
2023-01-14 14:00:00,Chandkheda,23.11,72.57,47.17,83.45,5.42,7.05,0.58,36.61,0.0,False
2023-01-14 15:00:00,Chandkheda,23.11,72.57,47.52,84.35,5.6,9.92,0.54,37.41,0.0,False
2023-01-14 16:00:00,Chandkheda,23.11,72.57,43.2,77.97,5.96,9.42,0.48,37.57,0.0,False
2023-01-14 17:00:00,Chandkheda,23.11,72.57,46.25,79.78,5.84,5.0,0.57,36.6,0.0,False
2023-01-14 18:00:00,Chandkheda,23.11,72.57,52.53,88.5,6.82,4.53,0.66,21.85,0.0,False
2023-01-14 19:00:00,Chandkheda,23.11,72.57,52.82,90.1,7.53,4.92,0.8,18.75,0.0,False
2023-01-14 20:00:00,Chandkheda,23.11,72.57,58.52,104.03,7.63,6.76,0.7,19.95,0.0,False
2023-01-14 21:00:00,Chandkheda,23.11,72.57,65.03,113.78,7.4,7.58,0.75,17.52,0.0,False
2023-01-14 22:00:00,Chandkheda,23.11,72.57,78.03,145.02,8.43,5.17,0.77,11.53,0.0,False
2023-01-14 23:00:00,Chandkheda,23.11,72.57,57.15,115.55,8.97,5.09,0.59,8.53,0.0,False
2023-01-15 00:00:00,Chandkheda,23.11,72.57,38.05,66.9,7.01,6.09,0.56,16.15,0.0,False
2023-01-15 01:00:00,Chandkheda,23.11,72.57,44.15,77.67,6.6,5.4,0.64,14.92,0.0,False
2023-01-15 02:00:00,Chandkheda,23.11,72.57,41.23,74.72,6.5,5.51,0.59,13.27,0.0,False
2023-01-15 03:00:00,Chandkheda,23.11,72.57,39.3,69.08,6.67,5.03,0.63,10.65,0.0,False
2023-01-15 04:00:00,Chandkheda,23.11,72.57,43.75,75.45,6.83,4.61,0.58,11.45,0.0,False
2023-01-15 05:00:00,Chandkheda,23.11,72.57,39.8,71.18,6.62,4.41,0.54,14.82,0.0,False
2023-01-15 06:00:00,Chandkheda,23.11,72.57,43.27,77.3,6.69,5.12,0.56,15.92,0.0,False
2023-01-15 07:00:00,Chandkheda,23.11,72.57,43.03,77.67,6.34,4.07,0.54,18.99,0.0,False
2023-01-15 08:00:00,Chandkheda,23.11,72.57,46.97,87.78,6.0,4.14,0.56,20.2,0.0,False
2023-01-15 09:00:00,Chandkheda,23.11,72.57,55.67,107.2,5.82,3.79,0.49,25.28,0.0,False
2023-01-15 10:00:00,Chandkheda,23.11,72.57,53.8,98.43,5.46,4.64,0.52,28.46,0.0,False
2023-01-15 11:00:00,Chandkheda,23.11,72.57,54.2,97.8,5.37,4.71,0.54,31.42,0.0,False
2023-01-15 12:00:00,Chandkheda,23.11,72.57,52.17,97.93,5.24,4.52,0.49,35.11,0.0,False
2023-01-15 13:00:00,Chandkheda,23.11,72.57,46.43,87.67,5.2,4.67,0.35,38.25,0.0,False
2023-01-15 14:00:00,Chandkheda,23.11,72.57,41.33,76.97,5.16,4.46,0.47,38.95,0.0,False
2023-01-15 15:00:00,Chandkheda,23.11,72.57,41.25,78.5,5.16,4.78,0.41,41.62,0.0,False
2023-01-15 16:00:00,Chandkheda,23.11,72.57,39.52,73.42,5.29,4.45,0.48,40.52,0.0,False
2023-01-15 17:00:00,Chandkheda,23.11,72.57,37.6,67.35,5.68,5.8,0.48,37.44,0.0,False
2023-01-15 18:00:00,Chandkheda,23.11,72.57,42.6,75.55,6.77,5.54,0.73,20.23,0.0,False
2023-01-15 19:00:00,Chandkheda,23.11,72.57,63.73,107.58,10.54,7.18,1.23,6.41,0.0,False
2023-01-15 20:00:00,Chandkheda,23.11,72.57,87.55,145.57,11.16,5.13,1.27,5.6,0.0,False
2023-01-15 21:00:00,Chandkheda,23.11,72.57,94.65,160.18,11.91,4.42,1.33,4.64,0.0,False
2023-01-15 22:00:00,Chandkheda,23.11,72.57,92.4,153.75,10.42,6.21,1.01,9.87,0.0,False
2023-01-15 23:00:00,Chandkheda,23.11,72.57,95.45,159.75,8.04,5.0,0.77,19.79,0.0,False
2023-01-16 00:00:00,Chandkheda,23.11,72.57,68.42,117.12,6.9,5.63,0.64,20.12,0.0,False
2023-01-16 01:00:00,Chandkheda,23.11,72.57,60.55,103.25,6.76,4.94,0.61,16.58,0.0,False
2023-01-16 02:00:00,Chandkheda,23.11,72.57,48.3,82.83,6.45,6.33,0.68,15.32,0.0,False
2023-01-16 03:00:00,Chandkheda,23.11,72.57,53.05,89.1,7.18,6.94,0.74,11.43,0.0,False
2023-01-16 04:00:00,Chandkheda,23.11,72.57,53.95,90.47,6.94,4.37,0.62,11.5,0.0,False
2023-01-16 05:00:00,Chandkheda,23.11,72.57,48.25,83.23,7.26,4.23,0.64,12.14,0.0,False
2023-01-16 06:00:00,Chandkheda,23.11,72.57,44.38,75.6,7.74,5.26,0.66,13.85,0.0,False
2023-01-16 07:00:00,Chandkheda,23.11,72.57,61.9,105.03,8.25,5.93,0.79,12.99,0.0,False
2023-01-16 08:00:00,Chandkheda,23.11,72.57,57.23,99.38,8.14,7.18,0.72,14.32,0.0,False
2023-01-16 09:00:00,Chandkheda,23.11,72.57,58.3,101.23,7.23,5.83,0.72,22.7,0.0,False
2023-01-16 10:00:00,Chandkheda,23.11,72.57,56.2,99.65,6.48,6.0,0.7,29.68,0.0,False
2023-01-16 11:00:00,Chandkheda,23.11,72.57,54.25,97.78,5.97,5.6,0.63,34.36,0.0,False
2023-01-16 12:00:00,Chandkheda,23.11,72.57,51.42,95.83,5.72,5.25,0.63,37.73,0.0,False
2023-01-16 13:00:00,Chandkheda,23.11,72.57,45.12,83.78,5.47,5.21,0.51,40.16,0.0,False
2023-01-16 14:00:00,Chandkheda,23.11,72.57,41.73,78.45,5.41,5.31,0.51,42.68,0.0,False
2023-01-16 15:00:00,Chandkheda,23.11,72.57,35.58,62.72,5.38,5.65,0.48,42.62,0.0,False
2023-01-16 16:00:00,Chandkheda,23.11,72.57,33.62,62.18,5.66,7.14,0.54,42.66,0.0,False
2023-01-16 17:00:00,Chandkheda,23.11,72.57,38.4,68.6,7.5,12.73,0.64,29.88,0.0,False
2023-01-16 18:00:00,Chandkheda,23.11,72.57,59.08,102.9,9.25,5.58,1.02,13.69,0.0,False
2023-01-16 19:00:00,Chandkheda,23.11,72.57,70.53,119.22,12.16,5.74,1.42,5.38,0.0,False
2023-01-16 20:00:00,Chandkheda,23.11,72.57,126.55,201.6,13.13,4.87,3.28,8.23,0.0,False
2023-01-16 21:00:00,Chandkheda,23.11,72.57,198.45,310.88,14.89,4.75,3.01,5.78,0.0,False
2023-01-16 22:00:00,Chandkheda,23.11,72.57,219.97,336.75,14.51,4.88,1.68,1.54,0.0,False
2023-01-16 23:00:00,Chandkheda,23.11,72.57,120.65,187.65,14.15,4.51,2.47,4.31,0.0,False
2023-01-17 00:00:00,Chandkheda,23.11,72.57,79.25,127.95,9.52,7.41,0.79,3.77,0.0,False
2023-01-17 01:00:00,Chandkheda,23.11,72.57,59.33,97.93,8.38,4.24,1.09,7.04,0.0,False
2023-01-17 02:00:00,Chandkheda,23.11,72.57,61.22,101.03,8.28,5.3,1.13,5.23,0.0,False
2023-01-17 03:00:00,Chandkheda,23.11,72.57,51.85,88.88,7.69,5.81,0.62,10.71,0.0,False
2023-01-17 04:00:00,Chandkheda,23.11,72.57,37.72,66.25,7.61,7.56,0.53,13.46,0.0,False
2023-01-17 05:00:00,Chandkheda,23.11,72.57,39.53,69.08,7.97,6.38,0.55,12.92,0.0,False
2023-01-17 06:00:00,Chandkheda,23.11,72.57,42.33,71.88,7.67,6.36,0.59,15.91,0.0,False
2023-01-17 07:00:00,Chandkheda,23.11,72.57,49.78,82.42,8.28,5.92,0.74,13.56,0.0,False
2023-01-17 08:00:00,Chandkheda,23.11,72.57,53.67,94.15,7.93,8.03,0.66,17.37,0.0,False
2023-01-17 09:00:00,Chandkheda,23.11,72.57,68.15,122.83,7.26,7.83,0.65,24.55,0.0,False
2023-01-17 10:00:00,Chandkheda,23.11,72.57,56.12,101.0,6.6,8.1,0.6,30.04,0.0,False
2023-01-17 11:00:00,Chandkheda,23.11,72.57,55.0,97.07,6.19,7.44,0.57,35.52,0.0,False
2023-01-17 12:00:00,Chandkheda,23.11,72.57,47.95,83.08,6.01,6.91,0.58,38.86,0.0,False
2023-01-17 13:00:00,Chandkheda,23.11,72.57,44.45,78.25,5.81,7.19,0.5,43.03,0.0,False
2023-01-17 14:00:00,Chandkheda,23.11,72.57,40.95,72.12,6.0,10.95,0.49,43.02,0.0,False
2023-01-17 15:00:00,Chandkheda,23.11,72.57,43.17,77.85,6.05,8.92,0.51,45.07,0.0,False
2023-01-17 16:00:00,Chandkheda,23.11,72.57,42.6,78.9,5.7,6.29,0.47,47.34,0.0,False
2023-01-17 17:00:00,Chandkheda,23.11,72.57,45.28,84.85,6.11,5.61,0.56,41.08,0.0,False
2023-01-17 18:00:00,Chandkheda,23.11,72.57,48.12,85.47,7.29,5.0,1.04,18.55,0.0,False
2023-01-17 19:00:00,Chandkheda,23.11,72.57,65.47,110.42,11.12,5.53,1.68,6.02,0.0,False
2023-01-17 20:00:00,Chandkheda,23.11,72.57,84.25,138.88,14.51,5.57,2.09,3.35,0.0,False
2023-01-17 21:00:00,Chandkheda,23.11,72.57,134.9,218.62,15.22,5.28,2.01,3.06,0.0,False
2023-01-17 22:00:00,Chandkheda,23.11,72.57,133.05,218.3,15.25,5.33,1.96,2.46,0.0,False
2023-01-17 23:00:00,Chandkheda,23.11,72.57,109.3,182.8,13.39,5.2,1.33,2.72,0.0,False
2023-01-18 00:00:00,Chandkheda,23.11,72.57,90.28,148.72,10.55,6.65,1.01,7.97,0.0,False
2023-01-18 01:00:00,Chandkheda,23.11,72.57,84.55,141.53,9.51,5.29,0.83,11.46,0.0,False
2023-01-18 02:00:00,Chandkheda,23.11,72.57,62.38,104.5,7.86,7.57,0.58,20.32,0.0,False
2023-01-18 03:00:00,Chandkheda,23.11,72.57,42.45,72.75,7.15,6.51,0.57,23.42,0.0,False
2023-01-18 04:00:00,Chandkheda,23.11,72.57,36.77,60.0,6.98,6.82,0.58,24.33,0.0,False
2023-01-18 05:00:00,Chandkheda,23.11,72.57,38.12,65.1,6.62,5.9,0.55,24.15,0.0,False
2023-01-18 06:00:00,Chandkheda,23.11,72.57,35.72,65.45,6.46,5.68,0.57,25.09,0.0,False
2023-01-18 07:00:00,Chandkheda,23.11,72.57,40.9,72.15,6.71,5.27,0.62,24.85,0.0,False
2023-01-18 08:00:00,Chandkheda,23.11,72.57,39.65,69.45,6.61,5.6,0.69,26.54,0.0,False
2023-01-18 09:00:00,Chandkheda,23.11,72.57,47.95,87.92,6.56,5.93,0.64,30.12,0.0,False
2023-01-18 10:00:00,Chandkheda,23.11,72.57,50.8,93.47,6.16,5.92,0.56,34.48,0.0,False
2023-01-18 11:00:00,Chandkheda,23.11,72.57,48.6,88.57,5.97,6.01,0.65,38.51,0.0,False
2023-01-18 12:00:00,Chandkheda,23.11,72.57,52.65,95.65,5.73,5.66,0.55,42.3,0.0,False
2023-01-18 13:00:00,Chandkheda,23.11,72.57,49.18,89.6,5.77,5.58,0.51,43.04,0.0,False
2023-01-18 14:00:00,Chandkheda,23.11,72.57,47.1,84.67,5.44,5.14,0.49,44.31,0.0,False
2023-01-18 15:00:00,Chandkheda,23.11,72.57,44.95,82.67,5.46,5.29,0.48,43.64,0.0,False
2023-01-18 16:00:00,Chandkheda,23.11,72.57,38.38,71.35,5.56,4.8,0.52,42.91,0.0,False
2023-01-18 17:00:00,Chandkheda,23.11,72.57,44.73,81.8,6.22,4.56,0.61,40.09,0.0,False
2023-01-18 18:00:00,Chandkheda,23.11,72.57,49.62,89.5,7.98,4.76,0.97,23.91,0.0,False
2023-01-18 19:00:00,Chandkheda,23.11,72.57,65.45,110.28,11.43,4.8,1.46,6.7,0.0,False
2023-01-18 20:00:00,Chandkheda,23.11,72.57,90.5,148.53,14.34,5.03,1.74,2.28,0.0,False
2023-01-18 21:00:00,Chandkheda,23.11,72.57,92.92,154.47,12.03,4.69,1.14,5.82,0.0,False
2023-01-18 22:00:00,Chandkheda,23.11,72.57,84.9,145.47,10.7,5.32,0.91,10.25,0.0,False
2023-01-18 23:00:00,Chandkheda,23.11,72.57,75.75,128.6,9.23,4.9,0.67,16.04,0.0,False
2023-01-19 00:00:00,Chandkheda,23.11,72.57,54.97,98.03,7.55,5.41,0.65,22.93,0.0,False
2023-01-19 01:00:00,Chandkheda,23.11,72.57,45.1,80.5,7.09,4.65,0.58,21.48,0.0,False
2023-01-19 02:00:00,Chandkheda,23.11,72.57,40.0,68.88,6.54,5.46,0.5,22.6,0.0,False
2023-01-19 03:00:00,Chandkheda,23.11,72.57,35.42,59.6,6.28,5.05,0.53,24.83,0.0,False
2023-01-19 04:00:00,Chandkheda,23.11,72.57,31.9,56.3,6.17,5.28,0.52,26.52,0.0,False
2023-01-19 05:00:00,Chandkheda,23.11,72.57,33.55,56.4,6.19,4.78,0.49,25.91,0.0,False
2023-01-19 06:00:00,Chandkheda,23.11,72.57,38.73,66.7,6.18,4.89,0.54,27.55,0.0,False
2023-01-19 07:00:00,Chandkheda,23.11,72.57,40.12,72.25,6.55,4.86,0.64,25.51,0.0,False
2023-01-19 08:00:00,Chandkheda,23.11,72.57,39.5,69.75,6.55,5.86,0.68,26.21,0.0,False
2023-01-19 09:00:00,Chandkheda,23.11,72.57,40.05,70.48,6.34,5.7,0.62,29.89,0.0,False
2023-01-19 10:00:00,Chandkheda,23.11,72.57,48.02,84.55,6.18,5.84,0.66,32.73,0.0,False
2023-01-19 11:00:00,Chandkheda,23.11,72.57,50.25,88.1,6.13,6.33,0.68,37.89,0.0,False
2023-01-19 12:00:00,Chandkheda,23.11,72.57,48.38,87.1,5.97,6.54,0.61,42.91,0.0,False
2023-01-19 13:00:00,Chandkheda,23.11,72.57,47.12,86.88,5.87,7.29,0.52,47.13,0.0,False
2023-01-19 14:00:00,Chandkheda,23.11,72.57,43.8,80.83,5.75,7.38,0.52,49.53,0.0,False
2023-01-19 15:00:00,Chandkheda,23.11,72.57,35.02,65.47,5.67,6.92,0.55,50.13,0.0,False
2023-01-19 16:00:00,Chandkheda,23.11,72.57,35.45,67.05,5.86,5.52,0.6,48.81,0.0,False
2023-01-19 17:00:00,Chandkheda,23.11,72.57,51.53,92.65,6.57,5.19,0.72,42.38,0.0,False
2023-01-19 18:00:00,Chandkheda,23.11,72.57,61.22,106.43,9.07,5.34,1.22,15.48,0.0,False
2023-01-19 19:00:00,Chandkheda,23.11,72.57,68.42,115.22,11.19,5.31,1.3,12.38,0.0,False
2023-01-19 20:00:00,Chandkheda,23.11,72.57,77.62,131.35,11.74,4.65,1.32,7.58,0.0,False
2023-01-19 21:00:00,Chandkheda,23.11,72.57,93.2,154.75,14.69,4.72,1.84,2.3,0.0,False
2023-01-19 22:00:00,Chandkheda,23.11,72.57,102.65,165.18,14.29,6.06,1.67,3.19,0.0,False
2023-01-19 23:00:00,Chandkheda,23.11,72.57,104.15,170.3,13.66,5.87,1.48,2.53,0.0,False
2023-01-20 00:00:00,Chandkheda,23.11,72.57,117.68,196.27,12.52,7.9,1.05,4.32,0.0,False
2023-01-20 01:00:00,Chandkheda,23.11,72.57,76.33,130.07,9.48,6.56,0.79,10.98,0.0,False
2023-01-20 02:00:00,Chandkheda,23.11,72.57,62.2,106.17,8.27,5.72,0.74,12.89,0.0,False
2023-01-20 03:00:00,Chandkheda,23.11,72.57,57.08,98.0,7.88,6.0,0.67,13.36,0.0,False
2023-01-20 04:00:00,Chandkheda,23.11,72.57,48.53,85.32,7.59,5.68,0.65,13.96,0.0,False
2023-01-20 05:00:00,Chandkheda,23.11,72.57,49.05,84.45,7.98,5.98,0.73,11.67,0.0,False
2023-01-20 06:00:00,Chandkheda,23.11,72.57,56.62,97.42,8.15,4.88,0.8,12.2,0.0,False
2023-01-20 07:00:00,Chandkheda,23.11,72.57,59.08,97.85,9.23,4.96,0.95,9.57,0.0,False
2023-01-20 08:00:00,Chandkheda,23.11,72.57,69.12,114.08,8.71,6.76,0.78,15.76,0.0,False
2023-01-20 09:00:00,Chandkheda,23.11,72.57,77.53,127.83,9.0,7.83,0.87,20.91,0.0,False
2023-01-20 10:00:00,Chandkheda,23.11,72.57,70.7,119.6,7.37,8.0,0.76,28.11,0.0,False
2023-01-20 11:00:00,Chandkheda,23.11,72.57,72.2,123.4,7.46,8.75,0.72,33.12,0.0,False
2023-01-20 12:00:00,Chandkheda,23.11,72.57,70.92,128.65,9.14,7.81,0.74,36.37,0.0,False
2023-01-20 13:00:00,Chandkheda,23.11,72.57,64.3,109.87,10.35,8.81,0.63,41.09,0.0,False
2023-01-20 14:00:00,Chandkheda,23.11,72.57,60.15,102.05,10.35,4.69,0.62,48.21,0.0,False
2023-01-20 15:00:00,Chandkheda,23.11,72.57,56.35,95.95,10.02,4.59,0.58,49.19,0.0,False
2023-01-20 16:00:00,Chandkheda,23.11,72.57,53.2,94.67,9.32,6.41,0.55,47.22,0.0,False
2023-01-20 17:00:00,Chandkheda,23.11,72.57,49.62,88.2,8.44,5.87,0.58,41.14,0.0,False
2023-01-20 18:00:00,Chandkheda,23.11,72.57,55.85,99.9,9.05,4.93,0.78,22.15,0.0,False
2023-01-20 19:00:00,Chandkheda,23.11,72.57,61.85,106.67,9.43,6.58,0.94,22.84,0.0,False
2023-01-20 20:00:00,Chandkheda,23.11,72.57,70.28,120.58,9.65,7.41,0.91,19.3,0.0,False
2023-01-20 21:00:00,Chandkheda,23.11,72.57,79.62,135.6,9.0,6.55,0.84,21.05,0.0,False
2023-01-20 22:00:00,Chandkheda,23.11,72.57,83.35,149.77,8.23,6.55,0.7,24.89,0.0,False
2023-01-20 23:00:00,Chandkheda,23.11,72.57,69.8,126.65,7.22,6.58,0.64,27.73,0.0,False
2023-01-21 00:00:00,Chandkheda,23.11,72.57,63.82,112.9,7.55,5.76,0.66,22.49,0.0,False
2023-01-21 01:00:00,Chandkheda,23.11,72.57,64.3,109.0,7.54,5.27,0.68,20.58,0.0,False
2023-01-21 02:00:00,Chandkheda,23.11,72.57,66.55,114.05,7.88,5.03,0.63,18.02,0.0,False
2023-01-21 03:00:00,Chandkheda,23.11,72.57,61.2,112.15,8.48,5.39,0.63,17.27,0.0,False
2023-01-21 04:00:00,Chandkheda,23.11,72.57,59.75,107.85,8.12,6.17,0.68,19.1,0.0,False
2023-01-21 05:00:00,Chandkheda,23.11,72.57,62.97,106.5,7.87,6.67,0.75,18.26,0.0,False
2023-01-21 06:00:00,Chandkheda,23.11,72.57,72.52,120.05,8.7,4.95,0.89,9.59,0.0,False
2023-01-21 07:00:00,Chandkheda,23.11,72.57,82.28,135.35,9.98,4.75,0.99,4.78,0.0,False
2023-01-21 08:00:00,Chandkheda,23.11,72.57,94.7,156.52,10.18,6.91,1.13,5.25,0.0,False
2023-01-21 09:00:00,Chandkheda,23.11,72.57,117.15,198.57,10.01,8.3,1.1,12.95,0.0,False
2023-01-21 10:00:00,Chandkheda,23.11,72.57,96.85,168.28,8.21,7.7,0.89,26.94,0.0,False
2023-01-21 11:00:00,Chandkheda,23.11,72.57,84.42,147.95,6.48,6.9,0.75,32.62,0.0,False
2023-01-21 12:00:00,Chandkheda,23.11,72.57,82.88,144.22,6.32,7.33,0.72,36.92,0.0,False
2023-01-21 13:00:00,Chandkheda,23.11,72.57,64.12,112.98,5.71,9.09,0.59,39.66,0.0,False
2023-01-21 14:00:00,Chandkheda,23.11,72.57,45.4,81.6,5.43,7.63,0.58,43.06,0.0,False
2023-01-21 15:00:00,Chandkheda,23.11,72.57,46.12,89.78,5.32,6.71,0.5,43.66,0.0,False
2023-01-21 16:00:00,Chandkheda,23.11,72.57,40.02,75.4,5.19,5.5,0.48,37.41,0.0,False
2023-01-21 17:00:00,Chandkheda,23.11,72.57,57.43,99.85,5.28,5.42,0.5,32.27,0.0,False
2023-01-21 18:00:00,Chandkheda,23.11,72.57,80.92,143.9,6.19,4.8,0.66,22.53,0.0,False
2023-01-21 19:00:00,Chandkheda,23.11,72.57,71.22,127.67,7.1,5.95,0.71,23.31,0.0,False
2023-01-21 20:00:00,Chandkheda,23.11,72.57,62.1,109.05,6.83,11.67,0.78,26.43,0.0,False
2023-01-21 21:00:00,Chandkheda,23.11,72.57,57.73,105.05,6.81,12.57,0.71,24.81,0.0,False
2023-01-21 22:00:00,Chandkheda,23.11,72.57,53.6,92.38,6.82,9.32,0.79,18.34,0.0,False
2023-01-21 23:00:00,Chandkheda,23.11,72.57,56.0,97.15,6.99,7.77,0.73,14.39,0.0,False
2023-01-22 00:00:00,Chandkheda,23.11,72.57,53.0,88.62,8.54,7.13,0.72,10.32,0.0,False
2023-01-22 01:00:00,Chandkheda,23.11,72.57,51.28,88.32,7.14,8.3,0.58,19.85,0.0,False
2023-01-22 02:00:00,Chandkheda,23.11,72.57,44.3,77.95,5.97,5.74,0.48,21.51,0.0,False
2023-01-22 03:00:00,Chandkheda,23.11,72.57,45.88,81.3,5.78,5.71,0.45,23.24,0.0,False
2023-01-22 04:00:00,Chandkheda,23.11,72.57,34.92,61.15,6.48,6.73,0.55,17.83,0.0,False
2023-01-22 05:00:00,Chandkheda,23.11,72.57,41.5,72.17,7.2,7.29,0.67,13.06,0.0,False
2023-01-22 06:00:00,Chandkheda,23.11,72.57,48.6,84.58,8.07,6.16,0.75,8.46,0.0,False
2023-01-22 07:00:00,Chandkheda,23.11,72.57,56.7,98.33,9.57,5.83,0.96,2.54,0.0,False
2023-01-22 08:00:00,Chandkheda,23.11,72.57,68.5,116.22,9.29,7.34,0.96,5.75,0.0,False
2023-01-22 09:00:00,Chandkheda,23.11,72.57,94.0,164.27,10.34,7.68,1.0,7.67,0.0,False
2023-01-22 10:00:00,Chandkheda,23.11,72.57,93.72,168.9,9.08,8.42,0.96,19.39,0.0,False
2023-01-22 11:00:00,Chandkheda,23.11,72.57,71.22,126.05,6.11,7.54,0.67,34.89,0.0,False
2023-01-22 12:00:00,Chandkheda,23.11,72.57,61.77,111.58,5.26,6.12,0.58,34.36,0.0,False
2023-01-22 13:00:00,Chandkheda,23.11,72.57,50.88,91.9,5.0,6.25,0.54,34.44,0.0,False
2023-01-22 14:00:00,Chandkheda,23.11,72.57,36.83,66.73,4.88,5.8,0.59,37.84,0.0,False
2023-01-22 15:00:00,Chandkheda,23.11,72.57,28.55,53.1,5.12,6.78,0.52,42.82,0.0,False
2023-01-22 16:00:00,Chandkheda,23.11,72.57,33.48,63.57,5.36,6.34,0.6,42.96,0.0,False
2023-01-22 17:00:00,Chandkheda,23.11,72.57,41.25,73.17,5.75,5.71,0.61,36.4,0.0,False
2023-01-22 18:00:00,Chandkheda,23.11,72.57,44.87,78.65,6.44,5.73,0.73,26.43,0.0,False
2023-01-22 19:00:00,Chandkheda,23.11,72.57,48.33,83.53,6.9,5.64,0.8,25.72,0.0,False
2023-01-22 20:00:00,Chandkheda,23.11,72.57,53.57,94.72,7.27,5.84,0.82,27.42,0.0,False
2023-01-22 21:00:00,Chandkheda,23.11,72.57,51.88,91.97,6.75,7.23,0.75,28.16,0.0,False
2023-01-22 22:00:00,Chandkheda,23.11,72.57,49.93,82.85,6.55,8.35,0.68,26.39,0.0,False
2023-01-22 23:00:00,Chandkheda,23.11,72.57,50.75,84.45,6.39,7.27,0.68,26.7,0.0,False
2023-01-23 00:00:00,Chandkheda,23.11,72.57,53.83,93.62,6.97,7.05,0.62,24.6,0.0,False
2023-01-23 01:00:00,Chandkheda,23.11,72.57,47.48,81.25,6.83,8.53,0.61,23.95,0.0,False
2023-01-23 02:00:00,Chandkheda,23.11,72.57,42.85,72.97,6.78,9.04,0.66,22.55,0.0,False
2023-01-23 03:00:00,Chandkheda,23.11,72.57,45.52,75.78,7.06,8.54,0.67,18.91,0.0,False
2023-01-23 04:00:00,Chandkheda,23.11,72.57,43.97,76.88,6.45,6.74,0.62,19.45,0.0,False
2023-01-23 05:00:00,Chandkheda,23.11,72.57,39.0,70.12,6.53,5.73,0.67,17.03,0.0,False
2023-01-23 06:00:00,Chandkheda,23.11,72.57,44.17,80.38,7.11,5.23,0.76,11.57,0.0,False
2023-01-23 07:00:00,Chandkheda,23.11,72.57,59.25,100.9,8.75,5.58,0.9,4.33,0.0,False
2023-01-23 08:00:00,Chandkheda,23.11,72.57,66.65,111.7,9.12,6.57,0.98,6.15,0.0,False
